Time	AcqTime	AMB_Humidity	AMB_Pressure	AMB_Temperature	GPS_Altitude	GPS_GroundSpeed	GPS_Latitude	GPS_Longitude	GPS_ModeIndicator	GPS_Quality	GPS_Satellites	GPS_Separation	GPS_TrueCourse	GPS_UTCTime	OBD_Absolute_load_value_(PID_67)	OBD_Accelerator_Pedal_Position_D_(PID_73)	OBD_Calculated_engine_load_value_(PID_4)	OBD_Engine_Coolant_Temperature_(PID_5)	OBD_Vehicle_Speed_(PID_13)	OBD_Engine_RPM_(PID_12)
5086000	5787,995	34,5831	974,954	7,8071	336,7999	43,4007	47,0134	15,4363	0	2	7	43,7	342,2001	124508,9998	17,2567	14,5077	9,805	85	38,0005	1758,0314
5086500	5788,495	34,5591	975,1939	7,8934	336,8	43,4	47,0134	15,4363	0	2	7	43,7	342,2	124509	17,2568	14,5077	10,1971	85	35,0007	1616,0347
5087000	5788,995	34,6071	975,1939	7,8359	337,0999	38,5012	47,0135	15,4362	0	2	7	43,7	341,8001	124509,9998	17,2568	14,5077	10,5893	85	33,0005	1511,5255
5087500	5789,495	34,4871	974,9539	7,8071	337,1	38,5	47,0135	15,4362	0	2	7	43,7	341,8	124510	17,6489	14,5077	10,9815	85	31,0005	1435,0187
5088000	5789,995	34,4631	975,4338	7,8359	337,3999	32,7014	47,0136	15,4362	0	2	7	43,7	348,2984	124510,9998	17,2569	14,5077	11,3737	85	29,0005	1384,5123
5088500	5790,495	34,4871	975,194	7,8359	337,4	32,7	47,0136	15,4362	0	2	7	43,7	348,3	124511	16,8647	14,5077	11,3738	85	29	1335,512
5089000	5790,995	34,5111	974,9539	7,8071	337,6999	29,6008	47,0137	15,4362	0	2	7	43,7	7,2833	124511,9998	16,8646	14,5077	11,3738	85	28,0002	1305,0074
5089500	5791,495	34,4871	975,4338	7,8359	337,7	29,6	47,0137	15,4362	0	2	7	43,7	7,2	124512	16,4725	14,5077	11,7659	85	27,0002	1262,5104
5090000	5791,995	34,5111	974,954	7,8359	337,9999	28,5003	47,0137	15,4362	0	2	7	43,7	24,1959	124512,9998	16,4724	14,5077	11,3739	85	27	1238,006
5090500	5792,495	34,4871	975,1939	7,8359	338	28,5	47,0137	15,4362	0	2	7	43,7	24,2	124513	16,4724	14,5077	12,158	85	26,0002	1189,012
5091000	5792,995	34,4871	975,4339	7,8359	337,8	26,1006	47,0138	15,4363	0	2	7	43,7	23,4002	124513,9998	17,2566	17,6437	12,9424	85	25,0002	1163,5062
5091500	5793,495	34,4871	975,4339	7,8072	337,8	26,1	47,0138	15,4363	0	2	7	43,7	23,4	124514	17,2568	21,5493	12,9426	85	24,0041	1151,0517
5092000	5793,995	34,5111	975,194	7,8359	337,5001	23,9005	47,0139	15,4363	0	2	7	43,7	348,9202	124514,9998	16,8647	22,7415	13,3347	85	24	1129,0054
5092500	5794,495	34,4151	975,1939	7,8071	337,5	23,9	47,0139	15,4363	0	2	7	43,7	349	124515	20,3935	24,7018	15,6874	85	23,0002	1103,5062
5093000	5794,995	34,4391	975,1939	7,8359	337,4	24,5998	47,0139	15,4363	0	2	7	43,7	318,6074	124515,9998	21,1786	24,7023	16,4722	85	23	1089,0035
5093500	5795,495	34,4151	975,1939	7,8071	337,4	24,6	47,0139	15,4363	0	2	7	43,7	318,6	124516	34,9024	29,0143	24,7066	85	23	1089
5094000	5795,995	34,4151	974,9539	7,8359	337,2001	26,0996	47,014	15,4362	0	2	7	43,7	292,6064	124516,9998	58,8242	32,9354	41,177	85	23	1107,9954
5094500	5796,495	34,4151	975,6737	7,8359	337,2	26,1	47,014	15,4362	0	2	7	43,7	292,6	124517	68,6326	35,2884	52,552	85	23,9998	1140,9919
5095000	5796,995	34,4391	975,194	7,8359	337,4999	24,1005	47,014	15,4361	0	2	7	43,7	262,0075	124517,9998	74,1245	36,073	54,5153	85	24,9998	1182,4899
5095500	5797,495	34,4151	975,6738	7,8071	337,5	24,1	47,014	15,4361	0	2	7	43,7	262	124518	80,7916	37,6412	57,2605	85	26,9995	1249,9835
5096000	5797,995	34,4391	975,434	7,8359	337,4	26,5994	47,0139	15,436	0	2	7	43,7	238,7057	124518,9998	81,1853	37,6416	54,5165	85	28,9995	1309,9854
5096500	5798,495	34,4391	975,1945	7,8646	337,4	26,6	47,0139	15,436	0	2	7	43,7	238,7	124519	78,8374	38,0328	50,9937	85	29,9978	1399,3037
5097000	5798,995	34,3191	975,4339	7,8071	337,3	29,9992	47,0139	15,4359	0	2	7	43,7	229,9021	124519,9998	78,048	38,0337	48,2413	85	31,9995	1454,9864
5097500	5799,495	34,3191	975,4339	7,8071	337,3	30	47,0139	15,4359	0	2	7	43,7	229,9	124520	76,8715	38,0337	45,888	85	32,9998	1518,9844
5098000	5799,995	34,3191	975,194	7,7783	337,3	32,8993	47,0138	15,4358	0	2	7	43,7	229,1002	124520,9998	71,7738	38,0337	41,9664	85	34,9995	1606,4786
5098500	5800,495	34,3191	975,4339	7,8358	337,3	32,9	47,0138	15,4358	0	2	7	43,7	229,1	124521	68,6358	37,6417	41,1812	85	36,9995	1654,9882
5099000	5800,995	34,3191	975,4339	7,8359	337,2	35,4994	47,0138	15,4357	0	2	7	43,7	230,8996	124521,9998	65,1061	37,6416	38,4363	85	37,9998	1740,979
5099500	5801,495	34,3191	974,954	7,8071	337,2	35,5	47,0138	15,4357	0	2	7	43,7	230,9	124522	63,1447	37,6416	36,8672	85	38,9998	1809,4833
5100000	5801,995	34,3191	975,4338	7,8071	337,1	38,3993	47,0137	15,4356	0	2	7	43,7	232,8995	124522,9998	61,5758	38,0336	35,6905	85	39,9998	1855,4888
5100500	5802,495	34,3191	975,194	7,8071	337,1	38,4	47,0137	15,4356	0	2	7	43,7	232,9	124523	60,7912	38,4257	35,6902	85	40,9998	1902,9884
5101000	5802,995	34,3431	974,9539	7,8071	337	40,5995	47,0136	15,4355	0	2	7	43,7	230,4006	124523,9998	61,5752	38,8178	36,4744	85	41,9998	1937,9915
5101500	5803,495	34,2471	975,1939	7,8646	337	40,6	47,0136	15,4355	0	2	7	43,7	230,4	124524	63,1438	39,2099	36,8667	85	42,9998	1968,9924
5102000	5803,995	34,2231	975,4339	7,8359	337	42,3996	47,0136	15,4354	0	2	7	43,7	222,4019	124524,9998	61,9679	39,21	36,0826	85	43,9998	2003,9915
5102500	5804,495	34,2231	975,4339	7,8934	337	42,4	47,0136	15,4354	0	2	7	43,7	222,4	124525	63,1439	39,21	36,0824	85	44	2033,4928
5103000	5804,995	34,2231	975,1945	7,8647	337,3991	44,0963	47,0135	15,4353	0	2	7	43,7	218,1094	124525,9978	63,5355	38,8188	36,4737	85	44,9978	2057,4474
5103500	5805,495	34,2231	974,9539	7,8359	337,4	44,1	47,0135	15,4353	0	2	7	43,7	218,1	124526	63,1443	38,0339	35,6904	85	45	2073,996
5104000	5805,995	34,1992	974,9539	7,8645	337,6988	45,0959	47,0134	15,4352	0	2	7	43,7	216,5066	124526,9959	59,629	37,2527	34,1279	85	45,9959	2096,9049
5104500	5806,495	34,1991	975,1939	7,8647	337,7	45,1	47,0134	15,4352	0	2	7	43,7	216,5	124527	60,0065	37,2495	34,5135	85	46	2114,4957
5105000	5806,995	34,247	974,715	7,8359	338,1989	46,0978	47,0133	15,4351	0	2	7	43,7	215,1031	124527,9978	49,8318	35,2933	28,6435	85	46	2121,4846
5105500	5807,495	34,2471	974,9538	7,8646	338,2	46,1	47,0133	15,4351	0	2	7	43,7	215,1	124528	43,9278	34,113	25,8859	85,9998	46	2118,5007
5106000	5807,995	34,2231	974,714	7,8647	338,5999	46,5999	47,0132	15,435	0	2	7	43,7	214,2002	124528,9998	34,5159	31,3687	20,0036	86	46	2107,0028
5106500	5808,495	34,1511	975,1938	7,8647	338,6	46,6	47,0132	15,435	0	2	7	43,7	214,2	124529	29,8083	30,192	18,4338	86	46	2092,0037
5107000	5808,995	34,1991	974,9539	7,8359	338,9999	46,6	47,0131	15,4349	0	2	7	43,7	213,8001	124529,9998	22,7493	28,2317	12,5518	86	45,0002	2066,5062
5107500	5809,495	34,1751	974,7143	7,8359	339,0009	46,5983	47,0131	15,4349	0	2	7	43,7	213,8009	124530,0017	16,0815	14,5077	9,0213	86	43,9983	2024,9123
5108000	5809,995	34,1751	974,9534	7,8646	339,4989	45,6022	47,013	15,4348	0	2	7	43,7	214,2989	124530,9978	16,8629	14,5077	9,4119	86	43,0022	1973,6127
5108500	5810,495	34,1751	974,714	7,8359	339,5	45,6	47,013	15,4348	0	2	7	43,7	214,3	124531	17,2567	14,5077	9,8049	86	42,0002	1902,5174
5109000	5810,995	34,199	974,9539	7,8646	340	43,6	47,0129	15,4347	0	2	7	43,7	214,6	124532	17,2568	14,5077	9,805	86	40,9983	1838,9581
5109500	5811,495	34,1751	974,9531	7,8359	340,0005	43,5957	47,0129	15,4347	0	2	7	43,7	214,6002	124532,0017	17,2568	14,5077	9,8057	86,0017	39,9966	1814,3866
5110000	5811,995	34,1751	974,474	7,8646	340,2999	41,1006	47,0128	15,4346	0	2	7	43,7	214,7	124532,9998	17,2568	14,5077	10,1971	86,9998	38,0005	1748,0162
5110500	5812,495	34,1991	974,7138	7,8647	340,3	41,1	47,0128	15,4346	0	2	7	43,7	214,7	124533	17,2568	14,5077	10,1972	87	36,0005	1696,5126
5111000	5812,995	34,1031	974,474	7,8935	340,5	38,7006	47,0127	15,4346	0	2	7	43,7	214,7	124533,9998	17,6489	14,5077	10,1972	87	34,0005	1570,0309
5111500	5813,495	34,0791	974,7138	7,8647	340,5	38,7	47,0127	15,4346	0	2	7	43,7	214,7	124534	17,649	14,5077	10,9814	87	31,0007	1425,5353
5112000	5813,995	34,1031	974,7139	7,8935	340,5	34,801	47,0127	15,4345	0	2	7	43,7	214,7	124534,9998	17,2569	14,5077	11,7658	87	29,0005	1327,024
5112500	5814,495	34,1031	974,9538	7,9223	340,5	34,8	47,0127	15,4345	0	2	7	43,7	214,7	124535	16,4726	14,5077	11,766	87	27,0005	1235,5223
5113000	5814,995	34,1031	974,474	7,8935	340,5	29,8012	47,0126	15,4344	0	2	7	43,7	216,3996	124535,9998	17,2566	22,7398	12,9423	87	26,0002	1251,996
5113500	5815,495	34,1271	974,7138	7,9223	340,5	29,8	47,0126	15,4344	0	2	7	43,7	216,4	124536	27,0594	27,0538	20,3926	87	26	1187,0159
5114000	5815,995	34,1031	974,474	7,9223	340,5	26,9007	47,0125	15,4343	0	2	7	43,7	234,9955	124536,9998	29,8065	27,4469	21,9628	87	25,0002	1181,0015
5114500	5816,495	34,1031	974,7138	7,8935	340,5	26,9	47,0125	15,4343	0	2	7	43,7	235	124537	35,2967	29,015	25,8842	87	25,9998	1188,4982
5115000	5816,995	34,1271	974,7139	7,8935	340,5	26,2002	47,0125	15,4343	0	2	7	43,7	248,7966	124537,9998	40,0032	29,4074	30,5905	87	26	1189,4998
5115500	5817,495	34,0551	974,7139	7,9223	340,5	26,2	47,0125	15,4343	0	2	7	43,7	248,8	124538	44,7097	31,3675	32,16	87	26	1204,4963
5116000	5817,995	34,0791	974,9538	7,9511	340,4	26,1	47,0125	15,4342	0	2	7	43,7	251,1994	124538,9998	46,2792	30,976	32,9446	87	26	1225,4949
5116500	5818,495	34,0551	974,7144	7,9223	340,4	26,1	47,0125	15,4342	0	2	7	43,7	251,2	124539	37,2788	29,0197	26,6834	87	26,9978	1226,4978
5117000	5818,995	34,0551	974,474	7,9223	340,3	26,3999	47,0125	15,4341	0	2	7	43,7	250,3002	124539,9998	35,6906	29,0154	25,1012	87	27	1226,9999
5117500	5819,495	34,0551	974,7134	7,8935	340,3	26,4	47,0125	15,4341	0	2	7	43,7	250,3	124540	48,2131	33,319	34,8843	87	27	1258,4309
5118000	5819,995	34,0551	974,7139	7,951	340,3	26,9999	47,0124	15,434	0	2	7	43,7	248,5004	124540,9998	58,4353	33,7205	40,3953	87	27,9998	1306,9881
5118500	5820,495	34,0551	974,9538	7,9223	340,3	27	47,0124	15,434	0	2	7	43,7	248,5	124541	80,0035	38,4247	53,336	87	28,9998	1329,9944
5119000	5820,995	34,0551	974,714	7,8935	340,1001	28,6996	47,0124	15,4339	0	2	7	43,7	247,0004	124541,9998	83,5377	38,4258	52,555	87	30,9995	1416,9788
5119500	5821,495	34,0551	974,7139	7,9223	340,1	28,7	47,0124	15,4339	0	2	7	43,7	247	124542	78,8333	38,4258	47,4574	87	32,9995	1472,9863
5120000	5821,995	34,0551	974,474	7,8935	340	31,3993	47,0124	15,4338	0	2	7	43,7	247,8998	124542,9998	76,0875	38,4258	45,8878	87	33,9998	1565,4774
5120500	5822,495	34,0551	974,9538	7,8935	340	31,4	47,0124	15,4338	0	2	7	43,7	247,9	124543	70,9894	38,4258	42,3585	87	35,9995	1638,4822
5121000	5822,995	34,0551	974,714	7,8935	339,8	34,4992	47,0123	15,4337	0	2	7	43,7	249,1997	124543,9998	70,5961	38,4258	41,5734	87	36,9998	1689,9874
5121500	5823,495	34,0551	974,7139	7,8935	339,8	34,5	47,0123	15,4337	0	2	7	43,7	249,2	124544	65,8908	38,4258	38,8285	87	37,9998	1762,9822
5122000	5823,995	34,0551	975,1929	7,9222	339,7002	37,2939	47,0123	15,4336	0	2	7	43,7	249,7987	124544,9978	65,8896	38,817	38,4365	87	38,9978	1799,42
5122500	5824,495	34,0791	974,714	7,8935	339,7	37,3	47,0123	15,4336	0	2	7	43,7	249,8	124545	65,4975	38,8179	37,6514	87	39,9998	1873,9818
5123000	5824,995	34,0551	974,474	7,9223	339,6	39,7994	47,0123	15,4334	0	2	7	43,7	251,9995	124545,9998	63,5369	38,8179	36,867	87	41,9995	1943,483
5123500	5825,495	34,0551	974,7138	7,9223	339,6	39,8	47,0123	15,4334	0	2	7	43,7	252	124546	61,1838	38,8179	34,9063	87	42,9998	1987,4893
5124000	5825,995	34,0551	974,7139	7,9223	339,3001	42,6993	47,0124	15,4333	0	2	6,0002	43,7	254,3994	124546,9998	63,5358	39,6019	36,8663	87	43,9998	2016,4929
5124500	5826,495	34,0791	974,7139	7,8935	339,3	42,7	47,0124	15,4333	0	2	6	43,7	254,4	124547	51,7733	32,938	25,8879	87	44,9998	2053,491
5125000	5826,995	34,0071	974,7139	7,9223	339,3	44,9994	47,0124	15,4331	0	2	6	43,7	256,6995	124547,9998	27,4599	30,5844	16,4747	87	45,9998	2098,9889
5125500	5827,495	34,0071	974,7139	7,8935	339,3	45	47,0124	15,4331	0	2	6	43,7	256,7	124548	45,8829	34,8958	26,6671	87	46	2110,9971
5126000	5827,995	34,0071	974,7139	7,9223	339,3	45,9998	47,0124	15,433	0	2	6	43,7	258,8995	124548,9998	30,5953	30,1928	17,2591	87	46	2125,4965
5126500	5828,495	34,0071	974,474	7,8935	339,3	46	47,0124	15,433	0	2	6	43,7	258,9	124549	30,1995	30,1917	17,2568	87	46,9998	2139,9965
5127000	5828,995	34,0071	974,7138	7,9223	339,3	46,9998	47,0124	15,4328	0	2	6	43,7	280,2948	124549,9998	30,1994	30,1917	17,2568	87	47	2143,4991
5127500	5829,495	34,0071	974,7139	7,8935	339,3	47	47,0124	15,4328	0	2	6	43,7	280,3	124550	30,1994	30,1917	17,2568	87	47	2146,9991
5128000	5829,995	34,0071	974,7139	7,8935	339,5999	47,2999	47,0124	15,4326	0	2	6	43,7	280,0001	124550,9998	30,1994	29,7997	16,8647	87	47	2161,9963
5128500	5830,495	34,0311	974,7139	7,8647	339,6	47,3	47,0124	15,4326	0	2	6	43,7	280	124551	29,8073	29,7996	16,8646	87	47	2163,4996
5129000	5830,995	34,0071	974,7139	7,9222	339,7	47,4	47,0125	15,4324	0	2	6	43,7	280,4999	124551,9998	29,8072	29,7996	17,2567	87	47	2168,4988
5129500	5831,495	34,0071	974,474	7,8935	339,7	47,4	47,0125	15,4324	0	2	6	43,7	280,5	124552	30,1993	29,7996	17,2568	87	47,9998	2179,4973
5130000	5831,995	33,9831	974,2339	7,9223	340,2998	47,7999	47,0125	15,4323	0	2	6,9998	43,7	280,7999	124552,9998	29,8073	29,7996	17,2568	87	48	2184,9987
5130500	5832,495	34,0071	974,4738	7,9223	340,3	47,8	47,0125	15,4323	0	2	7	43,7	280,8	124553	29,8072	30,1916	16,8647	87	48	2189,4989
5131000	5832,995	34,0071	974,7138	7,8935	340,9998	48,2999	47,0125	15,4321	0	2	7	43,7	281,4998	124553,9998	29,8072	30,1917	16,8646	87	48	2197,498
5131500	5833,495	34,0071	973,994	7,9223	341	48,3	47,0125	15,4321	0	2	7	43,7	281,5	124554	29,8072	29,7997	16,8646	87	48	2199,9994
5132000	5833,995	34,0071	974,2338	7,9223	341,6998	48,5999	47,0126	15,4319	0	2	7	43,7	281,9999	124554,9998	29,4151	29,7996	16,8646	87	48	2204,4989
5132500	5834,495	34,0071	974,7138	7,9223	341,7	48,6	47,0126	15,4319	0	2	7	43,7	282	124555	30,1992	29,7996	17,2567	87	48	2209,4988
5133000	5834,995	34,0071	974,474	7,9223	342,0999	48,7	47,0126	15,4317	0	2	7	43,7	282,3999	124555,9998	29,8073	29,7996	16,8647	87	48	2215,4985
5133500	5835,495	34,0071	974,7138	7,9223	342,1	48,7	47,0126	15,4317	0	2	7	43,7	282,4	124556	29,8072	29,7996	16,8646	87	48	2216,9996
5134000	5835,995	33,9831	974,9538	7,9511	342,2	48,8	47,0126	15,4315	0	2	7	43,7	282,2001	124556,9998	29,8072	29,7996	16,8646	87	48,9998	2221,9988
5134500	5836,495	33,9591	974,474	7,8935	342,2	48,8	47,0126	15,4315	0	2	7	43,7	282,2	124557	25,1019	28,2316	14,1199	86,0002	48,0002	2223,9995
5135000	5836,995	33,9351	974,4739	7,9223	342,4999	48,9	47,0126	15,4314	0	2	7	43,7	282	124557,9998	20,3955	26,6632	11,3745	86	48	2211,0032
5135500	5837,495	33,9351	974,7138	7,8935	342,5	48,9	47,0126	15,4314	0	2	7	43,7	282	124558	17,6497	14,5107	9,8054	86	48	2169,0103
5136000	5837,995	33,9351	974,7139	7,9223	342,7999	48,9	47,0127	15,4312	0	2	7	43,7	282,2	124558,9998	17,2569	14,5077	9,805	86	47,0002	2164,5011
5136500	5838,495	33,9591	974,474	7,9223	342,8	48,9	47,0127	15,4312	0	2	7	43,7	282,2	124559	16,4726	23,9158	9,4129	86	47	2135,5071
5137000	5838,995	33,959	974,7139	7,8935	343	47,9	47,0127	15,431	0	2	7	43,7	282,5	124600	16,8653	18,422	9,4135	86	46	2138,9472
5137500	5839,495	33,9351	974,7139	7,8935	343	47,9	47,0127	15,431	0	2	7	43,7	282,5	124600	17,2559	14,5163	9,8041	86	46	2108,0679
5138000	5839,995	33,9591	974,7139	7,9223	343,2	47	47,0127	15,4308	0	2	7	43,7	282,8	124601	17,6483	14,5204	9,805	86	44,9983	2072,4752
5138500	5840,495	33,959	974,7135	7,951	343,2005	46,9985	47,0127	15,4308	0	2	7	43,7	282,7996	124601,0017	17,2561	21,9549	9,805	85,9983	44	2057,9496
5139000	5840,995	33,9351	974,4739	7,9222	343,5	46,1	47,0127	15,4307	0	2	7	43,7	282,6	124602	16,8646	20,3791	9,805	85	44	2028,4761
5139500	5841,495	33,9591	974,4743	7,8935	343,5005	46,0986	47,0127	15,4307	0	2	7	43,7	282,6007	124602,0017	16,8653	14,5077	9,805	85	43,9983	2014,425
5140000	5841,995	33,9591	974,7138	7,9223	343,7999	45,3002	47,0128	15,4305	0	2	7	43,7	282,9999	124602,9998	17,2567	14,5077	9,805	85	43,0002	1970,5107
5140500	5842,495	33,9351	974,7139	7,8935	343,8	45,3	47,0128	15,4305	0	2	7	43,7	283	124603	17,2568	14,5077	10,1971	85	42,0002	1946,5059
5141000	5842,995	33,9591	974,7139	7,9223	344,0999	43,7004	47,0128	15,4304	0	2	7	43,7	283,1	124603,9998	17,2568	14,8997	9,8051	85	42	1920,5063
5141500	5843,495	33,9591	974,7139	7,8935	344,1	43,7	47,0128	15,4304	0	2	7	43,7	283,1	124604	16,8647	23,5239	9,805	85	42	1927,4983
5142000	5843,995	33,9591	974,7139	7,9223	344,4999	42,3003	47,0128	15,4302	0	2	7	43,7	282,6001	124604,9998	16,4725	24,702	9,805	85	41,0002	1912,5037
5142500	5844,495	33,9591	974,7139	7,9223	344,5	42,3	47,0128	15,4302	0	2	7	43,7	282,6	124605	20,3934	27,0543	11,7655	85	41	1878,5083
5143000	5844,995	33,9351	974,7139	7,8935	344,5	41,8001	47,0128	15,4301	0	2	7	43,7	281,6003	124605,9998	18,4339	26,2709	10,9818	85	41	1881,4993
5143500	5845,495	33,9351	974,474	7,9223	344,5	41,8	47,0128	15,4301	0	2	7	43,7	281,6	124606	18,4334	26,2707	10,5895	85	41	1873,502
5144000	5845,995	33,9351	974,4739	7,9223	344,4	41,5001	47,0129	15,4299	0	2	7	43,7	280,7002	124606,9998	16,4729	23,5267	10,1973	85	41	1868,0013
5144500	5846,495	33,9351	974,4739	7,8935	344,4	41,5	47,0129	15,4299	0	2	7	43,7	280,7	124607	16,8645	14,5099	9,8051	85	40,0002	1839,0071
5145000	5846,995	33,9351	974,2339	7,8935	344,3	41,2001	47,0129	15,4298	0	2	7	43,7	280,2001	124607,9998	17,2567	14,5077	9,805	85	39,0002	1800,5094
5145500	5847,495	33,9111	974,9537	7,8647	344,3	41,2	47,0129	15,4298	0	2	7	43,7	280,2	124608	16,8647	18,0357	10,1971	85	39	1781,5046
5146000	5847,995	33,9351	974,474	7,9222	344,1001	39,9003	47,0129	15,4296	0	2	7	43,7	279,8001	124608,9998	17,6488	17,2526	10,1972	85	39	1790,9977
5146500	5848,495	33,9111	974,7138	7,9511	344,1	39,9	47,0129	15,4296	0	2	7	43,7	279,8	124609	17,2569	17,2524	10,1972	85	38,0002	1722,0168
5147000	5848,995	33,9111	974,474	7,8935	344,4999	39,9	47,0129	15,4295	0	2	7	43,7	285,4986	124609,9998	17,2568	17,2524	10,1972	85	37,0002	1705,0042
5147500	5849,495	33,9351	974,4739	7,8935	344,5	39,9	47,0129	15,4295	0	2	7	43,7	285,5	124610	16,4726	20,3884	9,8051	85	37	1681,5057
5148000	5849,995	33,9111	974,4739	7,951	344,7999	38,1004	47,0129	15,4293	0	2	7	43,7	289,8989	124610,9998	16,0803	24,3092	9,4129	85	36,0002	1684,9991
5148500	5850,495	33,8871	974,7138	7,9511	344,8	38,1	47,0129	15,4293	0	2	7	43,7	289,9	124611	20,3933	25,4862	11,3733	85	36	1666,5045
5149000	5850,995	33,8871	974,7139	7,9511	345,0999	37,0003	47,013	15,4292	0	2	7	43,7	290,3999	124611,9998	22,747	26,6625	13,7264	85	36	1660,0016
5149500	5851,495	33,9111	974,9538	7,9223	345,1	37	47,013	15,4292	0	2	7	43,7	290,4	124612	28,2371	29,4068	16,8638	85	35,0002	1659,0002
5150000	5851,995	33,9111	974,474	7,9798	345,2	36,5001	47,013	15,4291	0	2	7	43,7	288,7004	124612,9998	39,6094	31,7595	23,5304	85	35,9998	1652,0017
5150500	5852,495	33,9111	974,7138	7,9511	345,2	36,5	47,013	15,4291	0	2	7	43,7	288,7	124613	38,828	30,9761	23,1399	85	36	1668,9958
5151000	5852,995	33,9111	974,7139	7,9223	345,1	36,5	47,013	15,429	0	2	7	43,7	289,0999	124613,9998	26,6726	28,6239	18,0424	85	36	1679,9973
5151500	5853,495	33,9111	974,7139	7,9223	345,1	36,5	47,013	15,429	0	2	7	43,7	289,1	124614	17,2591	24,7033	10,9833	85	36	1673,0017
5152000	5853,995	33,8871	974,7139	7,9511	345,9998	36,9999	47,0131	15,4288	0	2	7	43,7	295,7984	124614,9998	17,2568	25,4863	10,5895	85	36	1671,5004
5152500	5854,495	33,8871	974,7139	7,9511	346	37	47,0131	15,4288	0	2	7	43,7	295,8	124615	25,491	27,4465	15,2947	84,0002	36	1671,5
5153000	5854,995	33,9111	974,7139	8,0086	345,9	37,2999	47,0131	15,4287	0	2	7	43,7	302,7983	124615,9998	27,0614	28,231	16,08	84,9998	36	1659,5029
5153500	5855,495	33,8631	974,9538	8,0087	345,9	37,3	47,0131	15,4287	0	2	7	43,7	302,8	124616	27,846	28,2312	16,4723	85	36	1668,4978
5154000	5855,995	33,8871	974,714	8,0375	346,4999	37,0001	47,0132	15,4286	0	2	7	43,7	306,799	124616,9998	27,8462	28,2312	16,4724	85	36	1668,5
5154500	5856,495	33,8871	974,474	8,0375	346,5	37	47,0132	15,4286	0	2	7	43,7	306,8	124617	27,8462	27,8392	16,0803	85	36	1667,0004
5155000	5856,995	33,8871	974,4739	8,0087	346,4	37	47,0132	15,4285	0	2	6,0002	43,7	308,2996	124617,9998	18,4357	15,687	10,5907	85	36	1648,0046
5155500	5857,495	33,9111	974,4739	8,0375	346,4	37	47,0132	15,4285	0	2	6	43,7	308,3	124618	16,865	14,508	10,1973	85	36	1656,4979
5156000	5857,995	33,9111	974,7138	8,0375	346,5	36,6001	47,0133	15,4284	0	2	6	43,7	308,8998	124618,9998	17,2567	14,5077	9,8051	85	35,0002	1610,5112
5156500	5858,495	33,8871	974,7139	8,0087	346,5	36,6	47,0133	15,4284	0	2	6	43,7	308,9	124619	17,6489	14,5077	10,1971	85	34,0002	1557,5129
5157000	5858,995	33,9111	974,7139	8,0087	346,7	35,4003	47,0133	15,4283	0	2	6	43,7	309,5998	124619,9998	16,8648	22,3478	9,8051	85	34	1529,007
5157500	5859,495	33,9111	974,9538	8,0087	346,7	35,4	47,0133	15,4283	0	2	6	43,7	309,6	124620	23,9225	26,6617	14,1181	85	33,0002	1550,4948
5158000	5859,995	33,8871	974,7144	7,9224	346,9993	34,1028	47,0134	15,4282	0	2	6	43,7	309,6	124620,9978	32,925	29,7927	19,9893	85	33	1534,5351
5158500	5860,495	33,9111	974,7139	7,9511	347	34,1	47,0134	15,4282	0	2	6	43,7	309,6	124621	41,9632	32,5436	28,6285	85	33	1543,9977
5159000	5860,995	33,9111	974,7139	7,9223	347,2	33,7001	47,0135	15,4281	0	2	6	43,7	308,0004	124621,9998	62,3548	34,8963	38,0411	85	33,9998	1572,493
5159500	5861,495	33,8871	974,474	7,9511	347,2	33,7	47,0135	15,4281	0	2	6	43,7	308	124622	65,1045	35,6809	40,396	85	34,9998	1623,4875
5160000	5861,995	33,8871	974,7138	7,9511	347,3	34,4998	47,0135	15,428	0	2	6	43,7	304,6008	124622,9998	30,9921	29,409	20,0072	85	35,9998	1651,4932
5160500	5862,495	33,8871	974,7139	7,9797	347,3	34,5	47,0135	15,428	0	2	6	43,7	304,6	124623	28,2497	28,6265	16,487	85	36	1659,9649
5161000	5862,995	33,8871	974,234	7,9223	347,5	36,3995	47,0135	15,4279	0	2	6	43,7	304,0001	124623,9998	27,4542	28,6233	16,4724	85	36	1664,9988
5161500	5863,495	33,9111	974,7138	7,9223	347,5	36,4	47,0135	15,4279	0	2	6	43,7	304	124624	28,6303	28,6233	16,8645	85	36,9998	1669,4989
5162000	5863,995	33,8871	974,7139	7,9511	347,6	36,5	47,0136	15,4278	0	2	6	43,7	303,2002	124624,9998	28,6306	28,6233	16,8646	85	36,0002	1671,4995
5162500	5864,495	33,8631	974,234	8,0086	347,6	36,5	47,0136	15,4278	0	2	6	43,7	303,2	124625	29,4148	28,6233	17,2567	85	36	1680,4978
5163000	5864,995	33,8631	974,7138	7,9799	347,7999	36,8999	47,0136	15,4277	0	2	6	43,7	302,4002	124625,9998	29,415	28,6233	17,2568	85	36,9998	1680,0001
5163500	5865,495	33,8631	974,474	8,0087	347,8	36,9	47,0136	15,4277	0	2	6	43,7	302,4	124626	27,4545	27,4473	14,9042	85	37	1685,9985
5164000	5865,995	33,8631	974,7138	8,0375	348	37	47,0137	15,4275	0	2	6	43,7	301,1003	124626,9998	21,5724	25,879	13,3352	85	37	1691,4987
